timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,productpage-v1-649f4b6b86-h6nsx_network,ratings-v1-5f7bb6dbdd-hb8rk_network,reviews-v1-665cdc9c56-bnc58_network,details-v1-bf9f794fb-zxrkg_network,reviews-v3-7778f74db8-bk7k6_network,reviews-v2-78f7489cc8-kfj2q_network
2026-03-25 10:20:10,1.8408193333338356,7.331667266680597,0.2506493333333045,4.515920233325232,4.186595066660932,4.78831476666528,62.68928,312.868864,31.596544,116.174848,118.919168,122.740736,4904.667777777778,850.6944444444445,553.8177777777779,780.2711111111112,272.25,860.4444444444443
2026-03-25 10:20:15,1.8408193333338356,7.331667266680597,0.2506493333333045,4.515920233325232,4.186595066660932,4.78831476666528,62.68928,312.868864,31.596544,116.174848,118.919168,122.740736,4904.667777777778,850.6944444444445,553.8177777777779,780.2711111111112,272.25,860.4444444444443
2026-03-25 10:20:20,1.8408193333338356,7.331667266680597,0.2506493333333045,4.515920233325232,4.186595066660932,4.78831476666528,62.68928,312.868864,31.596544,116.174848,118.919168,122.740736,4904.667777777778,850.6944444444445,553.8177777777779,780.2711111111112,272.25,860.4444444444443
2026-03-25 10:20:25,1.8408193333338356,7.331667266680597,0.2506493333333045,4.515920233325232,4.186595066660932,4.78831476666528,62.68928,312.868864,31.596544,116.174848,118.919168,122.740736,4904.667777777778,850.6944444444445,553.8177777777779,780.2711111111112,272.25,860.4444444444443
2026-03-25 10:20:30,1.8408193333338356,7.331667266680597,0.2506493333333045,4.515920233325232,4.186595066660932,4.78831476666528,62.68928,312.868864,31.596544,116.174848,118.919168,122.740736,4904.667777777778,850.6944444444445,553.8177777777779,780.2711111111112,272.25,860.4444444444443
2026-03-25 10:20:35,17.406312466666424,106.56835659998858,2.8196389333333607,3.4652515000137405,13.054998666666506,8.792651166671325,62.468096,312.991744,31.727616,116.174848,118.951936,122.740736,22640.21777777778,904.0044444444444,144.0,1091.201111111111,1149.2099999999998,1284.027777777778
2026-03-25 10:20:40,17.406312466666424,106.56835659998858,2.8196389333333607,3.4652515000137405,13.054998666666506,8.792651166671325,62.468096,312.991744,31.727616,116.174848,118.951936,122.740736,22640.21777777778,904.0044444444444,144.0,1091.201111111111,1149.2099999999998,1284.027777777778
2026-03-25 10:20:45,17.406312466666424,106.56835659998858,2.8196389333333607,3.4652515000137405,13.054998666666506,8.792651166671325,62.468096,312.991744,31.727616,116.174848,118.951936,122.740736,22640.21777777778,904.0044444444444,144.0,1091.201111111111,1149.2099999999998,1284.027777777778
2026-03-25 10:20:50,17.406312466666424,106.56835659998858,2.8196389333333607,3.4652515000137405,13.054998666666506,8.792651166671325,62.468096,312.991744,31.727616,116.174848,118.951936,122.740736,22640.21777777778,904.0044444444444,144.0,1091.201111111111,1149.2099999999998,1284.027777777778
2026-03-25 10:20:55,17.406312466666424,106.56835659998858,2.8196389333333607,3.4652515000137405,13.054998666666506,8.792651166671325,62.468096,312.991744,31.727616,116.174848,118.951936,122.740736,22640.21777777778,904.0044444444444,144.0,1091.201111111111,1149.2099999999998,1284.027777777778
2026-03-25 10:21:00,17.406312466666424,106.56835659998858,2.8196389333333607,3.4652515000137405,13.054998666666506,8.792651166671325,62.468096,312.991744,31.727616,116.174848,118.951936,122.740736,22640.21777777778,904.0044444444444,144.0,1091.201111111111,1149.2099999999998,1284.027777777778
2026-03-25 10:21:05,7.6885955333333795,121.39287189999474,4.358745399999957,4.591847566659149,10.490772799994375,11.902802733341861,62.62784,313.163776,31.162368,116.174848,118.992896,122.863616,12173.444444444443,196.93444444444444,977.6044444444444,1369.0,2777.2900000000004,408.03999999999996
2026-03-25 10:21:10,7.6885955333333795,121.39287189999474,4.358745399999957,4.591847566659149,10.490772799994375,11.902802733341861,62.62784,313.163776,31.162368,116.174848,118.992896,122.863616,12173.444444444443,196.93444444444444,977.6044444444444,1369.0,2777.2900000000004,408.03999999999996
2026-03-25 10:21:15,7.6885955333333795,121.39287189999474,4.358745399999957,4.591847566659149,10.490772799994375,11.902802733341861,62.62784,313.163776,31.162368,116.174848,118.992896,122.863616,12173.444444444443,196.93444444444444,977.6044444444444,1369.0,2777.2900000000004,408.03999999999996
2026-03-25 10:21:20,7.6885955333333795,121.39287189999474,4.358745399999957,4.591847566659149,10.490772799994375,11.902802733341861,62.62784,313.163776,31.162368,116.174848,118.992896,122.863616,12173.444444444443,196.93444444444444,977.6044444444444,1369.0,2777.2900000000004,408.03999999999996
2026-03-25 10:21:25,7.6885955333333795,121.39287189999474,4.358745399999957,4.591847566659149,10.490772799994375,11.902802733341861,62.62784,313.163776,31.162368,116.174848,118.992896,122.863616,12173.444444444443,196.93444444444444,977.6044444444444,1369.0,2777.2900000000004,408.03999999999996
2026-03-25 10:21:30,7.6885955333333795,121.39287189999474,4.358745399999957,4.591847566659149,10.490772799994375,11.902802733341861,62.62784,313.163776,31.162368,116.174848,118.992896,122.863616,12173.444444444443,196.93444444444444,977.6044444444444,1369.0,2777.2900000000004,408.03999999999996
2026-03-25 10:21:35,25.24957949999968,108.07911536667234,2.9325012333335585,4.39855733332782,8.619986566676138,12.091361433325195,62.754816,313.090048,31.076352,116.174848,118.992896,122.884096,17911.361111111113,1863.3611111111109,334.89000000000004,1730.5600000000002,1241.387777777778,3524.4011111111113
2026-03-25 10:21:40,25.24957949999968,108.07911536667234,2.9325012333335585,4.39855733332782,8.619986566676138,12.091361433325195,62.754816,313.090048,31.076352,116.174848,118.992896,122.884096,17911.361111111113,1863.3611111111109,334.89000000000004,1730.5600000000002,1241.387777777778,3524.4011111111113
2026-03-25 10:21:45,25.24957949999968,108.07911536667234,2.9325012333335585,4.39855733332782,8.619986566676138,12.091361433325195,62.754816,313.090048,31.076352,116.174848,118.992896,122.884096,17911.361111111113,1863.3611111111109,334.89000000000004,1730.5600000000002,1241.387777777778,3524.4011111111113
2026-03-25 10:21:50,25.24957949999968,108.07911536667234,2.9325012333335585,4.39855733332782,8.619986566676138,12.091361433325195,62.754816,313.090048,31.076352,116.174848,118.992896,122.884096,17911.361111111113,1863.3611111111109,334.89000000000004,1730.5600000000002,1241.387777777778,3524.4011111111113
2026-03-25 10:21:55,25.24957949999968,108.07911536667234,2.9325012333335585,4.39855733332782,8.619986566676138,12.091361433325195,62.754816,313.090048,31.076352,116.174848,118.992896,122.884096,17911.361111111113,1863.3611111111109,334.89000000000004,1730.5600000000002,1241.387777777778,3524.4011111111113
2026-03-25 10:22:00,25.24957949999968,108.07911536667234,2.9325012333335585,4.39855733332782,8.619986566676138,12.091361433325195,62.754816,313.090048,31.076352,116.174848,118.992896,122.884096,17911.361111111113,1863.3611111111109,334.89000000000004,1730.5600000000002,1241.387777777778,3524.4011111111113
2026-03-25 10:22:05,10.116669933333355,121.0520539333326,3.7762712333332615,7.210320500007583,11.759599799991824,8.434305533334433,62.976,312.991744,31.490048,116.174848,119.025664,122.888192,11004.010000000002,1857.6100000000001,772.84,2019.004444444444,1661.921111111111,971.3611111111112
2026-03-25 10:22:10,10.116669933333355,121.0520539333326,3.7762712333332615,7.210320500007583,11.759599799991824,8.434305533334433,62.976,312.991744,31.490048,116.174848,119.025664,122.888192,11004.010000000002,1857.6100000000001,772.84,2019.004444444444,1661.921111111111,971.3611111111112
2026-03-25 10:22:15,10.116669933333355,121.0520539333326,3.7762712333332615,7.210320500007583,11.759599799991824,8.434305533334433,62.976,312.991744,31.490048,116.174848,119.025664,122.888192,11004.010000000002,1857.6100000000001,772.84,2019.004444444444,1661.921111111111,971.3611111111112
2026-03-25 10:22:20,10.116669933333355,121.0520539333326,3.7762712333332615,7.210320500007583,11.759599799991824,8.434305533334433,62.976,312.991744,31.490048,116.174848,119.025664,122.888192,11004.010000000002,1857.6100000000001,772.84,2019.004444444444,1661.921111111111,971.3611111111112
2026-03-25 10:22:25,10.116669933333355,121.0520539333326,3.7762712333332615,7.210320500007583,11.759599799991824,8.434305533334433,62.976,312.991744,31.490048,116.174848,119.025664,122.888192,11004.010000000002,1857.6100000000001,772.84,2019.004444444444,1661.921111111111,971.3611111111112
2026-03-25 10:22:30,10.116669933333355,121.0520539333326,3.7762712333332615,7.210320500007583,11.759599799991824,8.434305533334433,62.976,312.991744,31.490048,116.174848,119.025664,122.888192,11004.010000000002,1857.6100000000001,772.84,2019.004444444444,1661.921111111111,971.3611111111112
2026-03-25 10:22:35,24.246133633333024,133.4083178333458,3.37498286666668,4.697454633333109,6.307452400005786,13.30237643333021,63.0784,313.01632,31.526912,116.174848,119.025664,122.892288,10920.25,643.4677777777778,1218.01,1257.8844444444446,956.8711111111111,1058.4177777777777
2026-03-25 10:22:40,24.246133633333024,133.4083178333458,3.37498286666668,4.697454633333109,6.307452400005786,13.30237643333021,63.0784,313.01632,31.526912,116.174848,119.025664,122.892288,10920.25,643.4677777777778,1218.01,1257.8844444444446,956.8711111111111,1058.4177777777777
2026-03-25 10:22:45,24.246133633333024,133.4083178333458,3.37498286666668,4.697454633333109,6.307452400005786,13.30237643333021,63.0784,313.01632,31.526912,116.174848,119.025664,122.892288,10920.25,643.4677777777778,1218.01,1257.8844444444446,956.8711111111111,1058.4177777777777
2026-03-25 10:22:50,24.246133633333024,133.4083178333458,3.37498286666668,4.697454633333109,6.307452400005786,13.30237643333021,63.0784,313.01632,31.526912,116.174848,119.025664,122.892288,10920.25,643.4677777777778,1218.01,1257.8844444444446,956.8711111111111,1058.4177777777777
2026-03-25 10:22:55,24.246133633333024,133.4083178333458,3.37498286666668,4.697454633333109,6.307452400005786,13.30237643333021,63.0784,313.01632,31.526912,116.174848,119.025664,122.892288,10920.25,643.4677777777778,1218.01,1257.8844444444446,956.8711111111111,1058.4177777777777
2026-03-25 10:23:00,24.246133633333024,133.4083178333458,3.37498286666668,4.697454633333109,6.307452400005786,13.30237643333021,63.0784,313.01632,31.526912,116.174848,119.025664,122.892288,10920.25,643.4677777777778,1218.01,1257.8844444444446,956.8711111111111,1058.4177777777777
2026-03-25 10:23:05,15.990820733334015,66.87007683331103,4.198993633333241,2.206854199994268,9.13436543332864,11.746936133340569,63.287296,312.999936,30.8224,116.174848,119.025664,122.929152,12678.759999999998,914.0544444444445,641.7777777777777,1727.787777777778,2724.84,1356.6944444444446
2026-03-25 10:23:10,15.990820733334015,66.87007683331103,4.198993633333241,2.206854199994268,9.13436543332864,11.746936133340569,63.287296,312.999936,30.8224,116.174848,119.025664,122.929152,12678.759999999998,914.0544444444445,641.7777777777777,1727.787777777778,2724.84,1356.6944444444446
2026-03-25 10:23:15,15.990820733334015,66.87007683331103,4.198993633333241,2.206854199994268,9.13436543332864,11.746936133340569,63.287296,312.999936,30.8224,116.174848,119.025664,122.929152,12678.759999999998,914.0544444444445,641.7777777777777,1727.787777777778,2724.84,1356.6944444444446
2026-03-25 10:23:20,15.990820733334015,66.87007683331103,4.198993633333241,2.206854199994268,9.13436543332864,11.746936133340569,63.287296,312.999936,30.8224,116.174848,119.025664,122.929152,12678.759999999998,914.0544444444445,641.7777777777777,1727.787777777778,2724.84,1356.6944444444446
2026-03-25 10:23:25,15.990820733334015,66.87007683331103,4.198993633333241,2.206854199994268,9.13436543332864,11.746936133340569,63.287296,312.999936,30.8224,116.174848,119.025664,122.929152,12678.759999999998,914.0544444444445,641.7777777777777,1727.787777777778,2724.84,1356.6944444444446
2026-03-25 10:23:30,15.990820733334015,66.87007683331103,4.198993633333241,2.206854199994268,9.13436543332864,11.746936133340569,63.287296,312.999936,30.8224,116.174848,119.025664,122.929152,12678.759999999998,914.0544444444445,641.7777777777777,1727.787777777778,2724.84,1356.6944444444446
2026-03-25 10:23:35,14.644366033332782,150.37771413335577,3.0642016666665954,4.366072933332059,9.621037433331974,7.470256966659387,63.066112,312.983552,30.990336,116.174848,119.025664,122.974208,16358.410000000002,916.071111111111,862.4011111111112,1705.6899999999998,1541.871111111111,1436.4099999999999
2026-03-25 10:23:40,14.644366033332782,150.37771413335577,3.0642016666665954,4.366072933332059,9.621037433331974,7.470256966659387,63.066112,312.983552,30.990336,116.174848,119.025664,122.974208,16358.410000000002,916.071111111111,862.4011111111112,1705.6899999999998,1541.871111111111,1436.4099999999999
2026-03-25 10:23:45,14.644366033332782,150.37771413335577,3.0642016666665954,4.366072933332059,9.621037433331974,7.470256966659387,63.066112,312.983552,30.990336,116.174848,119.025664,122.974208,16358.410000000002,916.071111111111,862.4011111111112,1705.6899999999998,1541.871111111111,1436.4099999999999
2026-03-25 10:23:50,14.644366033332782,150.37771413335577,3.0642016666665954,4.366072933332059,9.621037433331974,7.470256966659387,63.066112,312.983552,30.990336,116.174848,119.025664,122.974208,16358.410000000002,916.071111111111,862.4011111111112,1705.6899999999998,1541.871111111111,1436.4099999999999
2026-03-25 10:23:55,14.644366033332782,150.37771413335577,3.0642016666665954,4.366072933332059,9.621037433331974,7.470256966659387,63.066112,312.983552,30.990336,116.174848,119.025664,122.974208,16358.410000000002,916.071111111111,862.4011111111112,1705.6899999999998,1541.871111111111,1436.4099999999999
2026-03-25 10:24:00,14.644366033332782,150.37771413335577,3.0642016666665954,4.366072933332059,9.621037433331974,7.470256966659387,63.066112,312.983552,30.990336,116.174848,119.025664,122.974208,16358.410000000002,916.071111111111,862.4011111111112,1705.6899999999998,1541.871111111111,1436.4099999999999
2026-03-25 10:24:05,14.162371800000528,95.6723600666616,3.1570424333333826,6.677904866667935,12.024479766675237,9.054723899998862,63.107072,315.097088,30.928896,116.187136,119.02976,122.974208,12358.02777777778,2070.25,651.9511111111112,1528.8100000000002,1310.4400000000003,2122.137777777778
2026-03-25 10:24:10,14.162371800000528,95.6723600666616,3.1570424333333826,6.677904866667935,12.024479766675237,9.054723899998862,63.107072,315.097088,30.928896,116.187136,119.02976,122.974208,12358.02777777778,2070.25,651.9511111111112,1528.8100000000002,1310.4400000000003,2122.137777777778
